Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
53.651,14.403,44.808,34.514,32.071,25.576,19.564,20.243,25.582,18.667,35.591,34.312,38.023,39.681,11.795,17.581,15.356,10.777,13.077,11.500,25.302,15.745,9.478
59.407,14.532,45.587,38.029,33.116,28.881,25.250,24.000,25.582,20.073,34.909,30.800,40.932,40.306,15.273,16.137,15.317,11.081,13.548,11.476,27.104,15.196,11.485
56.570,15.815,47.058,40.829,33.705,27.450,21.271,21.929,26.722,21.708,34.205,35.975,37.886,37.319,12.614,17.621,14.673,11.223,13.740,14.179,27.427,15.892,11.801
58.895,15.911,48.462,44.929,34.036,30.238,22.579,25.586,27.709,21.115,35.409,39.412,38.750,39.597,15.818,19.556,17.135,9.439,13.654,13.583,28.771,14.265,11.596
55.628,14.234,47.702,41.957,32.955,28.709,24.064,24.214,23.949,20.208,31.000,37.025,39.614,38.278,13.886,15.976,15.365,9.209,14.558,13.369,24.271,14.451,11.456
56.209,15.782,47.510,42.443,30.848,28.583,22.543,23.671,22.924,21.125,37.295,36.500,39.364,36.708,15.091,17.871,18.346,11.358,13.337,14.798,26.135,15.245,9.824
59.151,14.903,50.173,45.200,30.759,29.483,22.293,22.700,25.253,20.990,38.614,35.463,41.795,37.986,14.773,17.750,16.404,10.331,13.904,16.036,22.083,16.441,9.640
53.709,17.734,53.865,40.000,32.080,30.225,21.907,21.086,25.797,21.344,38.659,35.588,38.091,39.278,15.636,16.218,17.202,11.926,13.298,15.548,27.198,17.176,10.897
53.442,15.065,49.038,42.743,27.688,27.887,23.000,25.671,25.354,20.427,34.227,34.963,33.455,37.986,13.205,19.516,17.317,10.777,14.019,13.798,27.094,15.363,10.640
57.709,18.202,52.702,40.857,29.759,29.444,25.914,19.314,29.304,20.562,35.250,37.725,37.795,36.681,18.250,17.516,17.308,12.662,12.183,16.393,29.115,18.627,11.257
63.477,17.935,52.933,42.414,28.946,29.523,23.550,22.214,26.557,23.562,40.432,37.675,37.227,38.069,19.091,16.347,18.740,13.655,11.817,14.726,30.000,18.196,11.000
54.616,15.669,48.740,47.271,31.455,29.007,24.471,21.514,26.139,22.677,32.023,33.112,36.727,38.556,14.955,15.726,17.221,11.777,10.971,14.131,25.885,15.755,12.382
56.047,14.984,48.048,44.329,30.812,28.338,25.229,21.971,26.709,21.042,31.477,30.513,35.955,34.361,13.909,16.298,17.933,11.662,12.404,14.738,27.354,16.559,11.184
56.337,14.411,49.923,44.686,29.223,28.364,23.093,22.986,29.203,22.823,38.591,33.412,39.364,34.319,15.114,17.323,18.231,11.291,11.452,12.750,25.896,18.922,10.743
52.151,14.339,52.298,41.843,31.125,28.775,25.764,22.314,29.519,23.479,31.682,33.075,38.864,32.181,14.773,18.355,18.038,12.189,10.990,12.131,29.177,14.863,10.860
54.128,13.589,51.750,47.086,31.223,27.642,24.107,20.200,32.114,23.292,37.295,30.275,36.045,33.472,14.114,17.879,18.183,12.716,13.038,11.560,27.729,17.235,13.000
50.593,14.444,51.971,42.543,32.723,29.967,23.571,23.143,32.051,21.625,29.727,32.525,39.909,32.431,15.250,18.298,16.433,14.926,11.317,12.964,26.510,18.235,12.169
54.372,15.992,56.375,45.071,31.830,31.947,26.407,20.557,31.696,21.917,35.068,29.625,41.932,34.292,18.545,16.935,19.260,16.966,13.173,14.869,27.781,16.265,13.485
50.419,15.637,57.231,45.700,27.330,31.881,25.743,20.843,34.266,21.854,34.523,28.212,43.386,37.528,21.841,17.694,19.298,15.203,11.529,15.107,30.906,18.216,12.485
53.733,18.105,59.365,46.929,31.705,32.212,25.929,21.914,31.190,21.271,37.205,31.562,42.432,34.417,19.841,17.226,17.615,15.804,11.385,15.238,29.438,18.461,11.868
53.721,13.798,49.519,44.886,29.518,31.377,26.221,22.043,32.684,20.875,28.250,31.325,46.432,35.097,14.636,18.073,17.894,15.453,11.394,15.417,29.677,19.980,12.985
56.651,13.839,57.365,39.471,28.929,30.238,27.300,21.543,32.835,21.177,33.023,36.200,45.227,33.806,15.750,17.903,15.750,14.155,12.971,12.845,31.708,18.608,13.559
54.616,12.927,55.173,42.414,29.982,29.596,26.179,21.414,31.494,23.271,28.636,32.500,43.841,34.917,14.864,19.153,15.740,15.507,10.663,14.476,31.500,16.078,11.904
50.872,11.556,48.298,42.686,27.348,27.742,26.971,22.786,32.532,22.510,32.818,31.013,47.636,35.639,18.091,17.573,16.269,14.182,12.135,12.167,28.521,15.186,12.434
50.628,11.919,47.904,42.429,28.821,28.563,25.257,19.100,32.544,23.010,32.523,31.763,47.500,35.167,14.682,19.460,17.038,13.284,12.894,12.798,28.292,15.971,12.522
52.709,15.871,51.952,47.386,29.286,30.616,27.036,21.271,34.544,21.260,38.432,27.850,46.614,35.833,21.386,18.718,17.538,15.669,10.885,16.750,28.333,19.412,13.537
55.523,16.460,54.808,43.886,31.982,31.550,25.757,20.129,31.785,20.573,33.864,30.862,44.227,32.958,14.273,17.121,17.279,13.568,10.692,15.917,31.115,19.706,14.647
55.116,17.274,56.125,43.871,26.670,31.371,26.121,17.886,31.127,18.167,37.568,32.000,46.591,31.528,19.409,18.976,18.385,14.399,11.750,15.440,28.833,16.706,14.059
55.070,13.089,45.471,41.871,27.134,29.013,23.764,19.700,33.228,21.583,30.341,31.513,43.614,32.125,18.091,19.879,19.096,12.926,12.183,14.012,26.490,15.784,14.596
55.081,11.863,46.567,43.200,28.196,29.709,27.229,21.100,30.063,19.698,33.659,30.062,43.523,30.792,15.432,19.266,17.798,13.169,11.394,13.226,27.312,18.657,12.757
53.965,12.613,48.663,41.143,29.902,27.331,25.007,20.057,31.000,21.583,29.795,30.025,43.250,30.097,12.545,20.710,19.808,12.858,11.260,14.940,24.177,16.157,11.838
58.977,14.952,46.096,41.586,30.259,29.649,26.100,20.457,34.190,20.990,29.477,32.838,44.523,28.375,13.045,19.581,19.913,14.122,11.048,14.024,25.698,13.578,12.706
55.384,13.605,48.538,45.143,30.196,29.311,25.743,22.500,32.709,22.250,32.659,32.338,47.500,30.486,11.500,19.379,20.135,12.459,10.721,16.964,27.021,17.647,13.963
56.326,12.605,45.260,38.329,25.982,30.483,25.364,20.314,32.430,23.198,34.659,34.312,44.750,29.542,16.932,20.395,19.250,13.872,11.885,15.619,27.062,16.284,13.596
53.209,15.847,49.692,40.500,26.759,30.404,24.750,21.257,32.038,22.062,33.000,34.787,44.364,30.069,15.659,19.831,20.923,14.824,11.163,13.274,29.292,16.843,13.831
55.081,16.427,51.317,42.271,29.571,32.205,25.857,23.871,30.443,21.104,35.318,33.675,41.364,28.639,17.659,20.613,21.923,15.304,11.433,14.179,28.021,16.206,13.632
52.360,11.573,44.163,40.529,28.455,31.026,25.221,23.200,37.266,22.667,30.159,30.712,41.636,30.806,15.409,18.540,19.538,14.682,13.423,15.512,29.010,15.765,13.559
50.093,12.355,51.087,39.357,28.411,29.523,24.686,22.700,35.177,23.917,35.659,33.112,37.477,30.000,10.795,19.153,18.010,14.797,11.596,16.798,29.198,15.922,13.272
53.523,16.718,54.933,42.657,27.080,32.192,26.700,21.857,36.101,26.573,33.045,33.350,41.273,31.194,16.386,17.500,21.173,16.574,11.779,16.750,28.271,15.088,17.228
48.035,13.669,52.288,37.143,29.527,29.848,23.543,23.971,34.038,23.344,35.977,32.700,37.136,31.583,16.750,18.347,20.481,16.709,11.279,17.476,30.323,17.559,14.360
41.756,13.685,50.327,34.871,27.321,28.616,26.564,25.571,34.608,22.594,32.705,31.350,40.136,29.292,14.227,17.605,17.683,17.014,10.779,12.143,28.052,14.863,14.426
49.756,14.323,58.250,42.214,27.000,29.517,24.100,21.286,36.772,24.427,33.341,28.925,40.659,31.028,17.432,16.944,21.769,17.845,12.087,13.667,32.583,17.696,13.971
43.721,11.306,50.375,39.486,28.179,26.921,25.671,25.114,37.392,25.115,35.386,34.550,40.705,31.514,13.318,18.798,17.423,17.155,10.760,14.369,28.531,14.765,13.140
45.244,11.113,52.981,38.214,27.562,29.450,22.643,23.471,35.253,26.052,29.182,34.375,41.250,32.736,16.886,19.105,20.606,16.635,11.452,14.905,27.323,15.147,13.507
47.093,11.137,53.731,38.629,24.857,31.238,21.729,26.800,37.152,22.729,31.841,31.800,44.614,32.236,14.023,16.718,16.875,18.101,12.385,13.643,28.188,15.990,13.081
44.791,11.661,50.750,36.100,27.580,29.331,22.229,23.157,39.506,25.406,33.591,34.112,40.705,28.972,13.818,18.355,18.327,17.439,10.231,13.810,28.365,13.363,12.051
46.116,10.839,53.490,31.886,28.161,30.980,24.657,25.014,41.759,24.531,34.182,33.825,38.864,33.264,11.295,16.653,17.962,18.054,10.125,14.298,28.823,14.706,12.404
53.302,12.177,56.135,37.257,28.616,31.424,23.650,26.400,39.051,24.448,27.500,35.775,43.818,29.833,13.182,16.758,16.885,16.493,11.202,14.250,28.052,14.363,13.353
50.360,12.379,54.942,36.800,27.821,30.225,23.800,29.257,39.962,24.875,30.818,32.500,36.455,35.417,11.773,17.387,17.577,19.135,11.163,11.881,27.719,16.647,14.250
53.616,15.121,60.827,43.314,27.223,30.914,22.700,24.443,39.937,24.312,36.773,37.125,40.886,34.292,15.114,16.605,21.731,20.203,11.962,13.762,28.250,16.824,13.015
50.337,13.750,55.231,43.729,26.348,31.980,22.814,25.271,42.253,24.073,37.364,32.025,38.477,34.125,17.682,16.476,20.144,18.068,9.827,14.440,28.990,18.500,12.434
47.535,14.847,61.837,37.714,27.179,31.887,21.807,24.414,39.253,25.885,34.159,32.338,39.250,31.778,14.727,15.016,20.077,18.209,12.038,13.643,30.167,16.676,11.316
50.326,11.226,53.490,37.600,26.723,30.728,22.357,26.786,43.481,28.156,34.500,32.562,40.841,30.028,12.841,16.790,19.240,18.365,12.173,14.107,30.021,14.167,11.515
49.395,11.992,53.712,37.471,31.741,29.490,23.786,27.214,45.481,27.938,35.591,31.362,40.159,33.458,10.795,16.169,19.894,19.953,12.596,13.226,30.146,15.578,10.206
47.035,11.137,58.337,41.614,28.304,29.768,22.321,24.114,41.873,26.417,29.386,32.487,43.909,33.764,15.273,15.758,18.183,17.980,12.952,12.810,28.375,15.020,10.265
46.523,11.419,53.260,38.100,28.839,32.040,24.293,27.400,40.987,28.969,31.068,33.588,41.136,30.403,11.409,15.298,18.471,19.446,11.442,12.976,29.115,14.814,9.809
45.128,11.758,51.721,40.571,27.429,27.642,22.907,27.514,43.519,25.740,31.818,32.838,39.159,31.153,9.432,14.903,16.481,20.000,13.000,14.060,31.229,16.755,11.279
45.291,12.887,61.846,44.043,28.107,28.483,23.514,23.029,39.949,25.719,33.705,31.538,40.068,33.403,15.409,13.532,18.779,18.419,12.087,15.071,28.344,13.353,10.375
44.291,9.806,56.808,42.671,29.411,28.026,23.121,28.586,36.101,27.385,31.932,33.750,39.864,30.806,9.705,13.677,16.048,17.966,11.760,14.738,31.583,14.637,12.294
49.814,9.911,54.481,36.371,28.830,29.152,23.936,29.571,37.430,25.552,29.909,36.088,38.477,29.125,13.341,14.605,17.644,19.534,12.798,14.286,27.594,12.843,10.765
51.360,12.065,57.144,43.086,32.768,27.887,25.507,23.857,41.203,26.458,34.841,29.075,36.114,31.403,12.023,15.403,19.240,18.514,11.260,16.083,31.458,13.971,11.801
47.279,12.524,58.058,41.029,28.875,26.993,23.207,23.529,39.329,26.656,39.250,30.962,35.977,30.625,14.295,12.766,17.327,20.493,11.385,15.238,31.375,14.922,12.426
46.116,11.895,60.837,40.371,33.312,29.848,23.850,20.614,40.291,26.417,36.295,31.788,34.295,31.889,15.159,13.879,17.327,20.581,13.510,12.786,31.365,16.755,10.515
47.953,9.669,53.481,38.829,28.679,28.013,23.779,26.714,37.367,29.594,30.909,30.337,38.341,32.056,11.409,16.048,16.154,20.047,12.712,13.417,29.010,14.529,11.779
46.860,8.960,52.000,38.714,31.036,27.570,24.729,25.271,37.861,27.177,29.864,34.100,37.795,30.167,13.068,15.379,17.029,20.885,11.010,12.214,27.844,12.775,10.890
46.395,9.919,55.029,38.471,31.134,24.914,21.093,22.886,37.114,26.885,32.227,31.837,32.636,29.000,12.636,16.065,16.423,18.595,10.663,13.702,27.208,14.843,11.875
43.733,8.879,50.904,41.229,29.438,28.172,22.229,23.314,36.506,25.927,32.932,33.263,43.205,30.097,9.705,16.944,14.913,19.791,12.750,13.500,25.521,12.520,10.757
43.174,9.887,59.067,42.843,26.750,25.947,21.957,20.500,38.709,26.604,35.773,31.337,33.886,24.833,10.114,15.871,16.769,20.284,11.058,13.690,27.625,16.843,11.404
43.384,7.726,53.702,36.786,30.107,25.960,22.421,24.114,39.392,24.146,36.114,31.800,37.955,26.528,10.068,16.306,15.298,17.459,12.288,8.857,26.521,15.784,10.279
44.500,10.500,57.731,45.343,33.536,25.483,23.793,23.357,39.797,23.823,36.977,28.925,39.205,24.819,13.864,17.435,17.413,19.966,10.048,13.750,27.115,14.853,9.375
44.395,9.379,55.144,36.857,30.241,23.947,20.686,26.386,38.468,24.208,31.568,31.050,38.023,27.361,12.659,20.218,17.000,19.480,11.077,13.548,25.969,15.147,10.971
45.953,9.903,58.587,35.929,32.688,24.517,23.664,22.843,37.165,27.896,35.523,31.475,37.568,29.403,11.318,17.815,16.375,19.014,10.913,12.917,26.240,13.961,9.206
49.163,12.935,57.798,40.286,29.598,24.728,22.593,24.886,36.506,23.000,32.045,28.575,37.955,29.250,14.432,16.895,19.375,22.297,10.346,12.095,27.698,15.098,10.221
48.198,9.444,53.471,36.900,29.116,24.444,22.893,28.657,34.886,26.271,33.614,32.325,42.318,27.875,12.773,20.081,17.510,20.676,10.779,14.202,23.354,12.549,10.706
45.837,12.210,57.990,38.129,30.839,25.848,26.500,22.071,35.899,25.979,32.886,32.513,38.773,30.375,16.295,19.048,17.260,22.791,10.875,14.524,28.542,13.922,11.846
50.698,11.040,51.067,38.457,28.116,25.735,24.150,26.614,36.139,27.010,32.886,31.513,41.727,27.583,14.386,22.315,17.827,19.851,11.125,12.762,24.354,13.059,12.346
49.674,11.516,52.096,37.086,30.812,25.523,26.064,26.757,36.696,25.177,35.227,30.812,38.841,30.778,14.068,16.323,16.769,20.899,12.221,15.536,26.760,13.873,12.419
46.512,12.984,51.865,38.800,25.839,25.583,25.143,24.814,39.367,25.292,38.432,31.000,38.295,32.819,13.955,18.065,17.250,23.155,11.029,16.238,26.562,15.412,13.449
47.942,12.710,60.635,40.743,27.714,25.788,23.807,24.371,35.165,22.927,36.477,33.350,37.114,32.708,13.818,19.734,17.125,23.162,11.394,14.714,25.010,15.314,11.412
49.081,11.831,56.423,36.900,28.107,23.887,23.693,24.943,35.899,26.250,41.659,33.800,30.659,33.542,13.614,16.048,17.904,21.520,9.144,11.833,27.198,14.804,10.618
49.895,14.137,61.192,36.886,27.786,24.841,22.971,26.186,32.354,23.958,38.568,30.138,36.364,28.667,13.773,16.484,15.481,24.216,10.721,13.905,25.260,14.951,11.949
48.523,14.000,58.712,37.986,29.812,25.748,23.671,26.800,30.759,23.604,44.568,29.700,36.182,29.042,11.682,17.960,18.490,22.236,10.750,14.286,27.635,16.549,10.993
49.535,11.258,53.663,34.800,29.982,26.669,25.514,26.629,36.481,22.854,40.886,33.125,37.386,32.208,11.977,18.056,15.865,22.804,10.933,12.655,26.417,15.971,11.051
50.163,12.427,56.615,34.557,27.661,29.411,24.850,25.471,36.063,22.396,39.659,35.213,36.045,31.403,14.909,17.556,17.769,21.331,10.298,17.619,27.104,14.422,10.551
49.919,10.806,51.904,32.371,28.688,25.331,25.743,26.957,34.241,23.240,35.114,35.150,36.409,31.264,10.568,16.040,15.279,20.527,10.298,15.310,24.240,14.941,8.963
48.512,9.911,56.096,38.086,28.714,25.834,22.936,26.900,30.747,22.885,35.000,36.925,41.705,30.167,9.977,14.911,15.788,21.149,11.529,14.857,25.396,15.520,9.603
48.791,10.798,58.346,33.786,28.812,23.086,26.150,27.514,32.911,20.562,32.795,37.688,37.205,30.750,10.023,14.831,14.798,21.351,12.269,13.024,23.240,14.912,9.603
46.523,8.395,53.779,28.457,24.786,23.881,24.100,23.443,31.481,21.375,38.273,32.888,42.500,28.167,11.659,15.177,14.250,20.088,10.135,13.571,25.375,13.343,8.243
47.791,12.073,54.538,35.557,27.312,26.954,23.629,24.657,30.291,22.667,40.250,33.912,39.614,32.264,10.727,15.097,16.173,21.351,9.260,13.810,31.125,15.588,10.868
46.872,9.903,54.788,35.200,23.411,26.477,24.007,25.371,30.456,23.677,37.227,33.487,40.955,31.931,9.705,14.815,14.413,21.216,11.356,13.524,27.385,13.029,9.890
41.919,11.194,51.798,36.529,24.045,25.424,24.779,24.886,29.380,22.146,40.955,32.963,38.136,32.208,8.773,14.435,14.356,18.318,10.356,11.929,32.177,16.118,10.015
48.314,9.065,53.423,33.943,20.848,25.821,20.914,26.157,30.215,23.438,38.136,32.200,41.955,35.042,11.159,13.363,14.269,19.439,12.538,14.345,27.125,15.137,9.559
43.488,10.887,53.971,32.986,21.777,27.470,24.186,24.143,29.797,24.271,37.477,35.787,39.682,36.125,12.136,13.871,14.356,20.426,9.029,15.714,30.438,13.804,11.779
39.977,7.234,49.510,31.114,22.527,27.967,21.950,23.986,26.025,23.021,36.568,37.575,39.773,32.028,11.227,14.177,13.779,19.453,10.202,12.786,29.615,15.157,11.294
36.419,10.798,52.115,38.057,24.688,26.728,25.614,25.329,28.063,21.719,36.682,34.112,38.955,31.542,10.386,14.855,14.923,17.736,10.413,12.786,27.781,15.118,9.971
41.988,9.274,49.269,34.443,24.366,25.742,25.529,24.200,24.696,19.438,39.682,32.450,39.386,32.431,12.000,12.718,12.442,19.831,9.615,12.857,30.010,16.490,10.890
44.791,12.089,54.288,32.986,25.982,26.464,23.707,22.429,27.494,20.729,35.295,31.413,40.455,34.403,14.295,13.669,16.067,21.946,10.337,15.071,35.031,15.647,14.184
42.000,12.468,53.087,34.714,25.107,26.887,25.607,23.729,27.215,18.625,37.341,37.600,45.091,31.167,13.568,14.613,16.625,19.291,10.808,14.048,31.000,18.284,12.500
41.640,10.758,57.702,32.057,25.071,27.351,24.707,23.414,25.494,19.833,40.523,34.562,39.545,34.736,13.841,16.839,13.702,21.169,9.827,12.500,33.062,16.843,13.471
37.942,8.871,49.952,33.771,26.830,24.921,26.043,23.214,22.633,19.260,36.159,33.713,40.705,31.292,12.500,15.403,13.933,19.358,10.913,12.964,29.021,18.863,13.088
41.674,11.718,57.490,34.800,26.982,27.417,22.721,24.286,21.203,14.833,34.636,33.013,40.409,31.625,15.568,15.202,14.288,21.649,9.683,13.655,31.312,18.069,12.794
32.221,10.073,46.269,34.343,25.295,25.318,22.643,24.800,20.544,16.458,32.591,31.888,39.159,34.028,10.045,15.210,15.163,19.169,8.875,13.524,30.062,16.735,12.096
35.733,12.153,57.519,35.986,27.679,28.225,23.286,22.457,20.405,18.938,36.932,31.200,34.864,34.014,14.886,15.476,15.250,20.331,9.481,13.369,28.302,17.039,11.603
37.093,9.290,51.250,32.957,29.232,22.907,21.886,24.771,20.937,18.208,30.136,32.062,40.682,32.361,11.318,15.137,14.413,18.791,8.865,13.226,29.406,17.039,10.728
37.081,10.976,57.067,34.257,25.116,23.113,23.186,22.643,20.620,19.000,32.500,31.150,38.705,31.958,13.750,16.226,15.125,21.804,9.125,12.798,29.458,16.618,10.015
36.581,9.758,49.865,31.629,27.232,24.603,23.114,22.900,20.823,18.292,31.568,35.075,38.409,36.708,13.955,12.823,11.692,19.628,9.894,11.583,28.896,15.500,10.529
41.209,11.161,51.644,31.857,27.652,23.801,25.293,23.343,22.380,17.625,28.932,35.213,40.841,34.819,12.591,12.750,12.865,18.736,10.981,12.393,25.979,15.775,11.044
37.221,9.540,54.096,33.129,25.152,24.146,22.129,25.271,22.000,19.885,28.227,30.237,41.909,29.958,13.750,13.395,15.913,15.466,11.135,11.952,28.021,14.451,11.294
38.233,12.065,56.519,35.100,23.741,25.960,21.671,22.586,22.025,19.479,26.182,34.412,38.205,29.528,18.205,14.202,15.913,18.851,11.712,12.988,29.667,16.265,11.949
40.163,10.282,54.058,29.914,23.795,26.391,22.179,22.171,21.848,18.594,25.364,36.600,39.500,32.639,10.795,14.581,13.202,17.405,12.346,13.214,26.979,12.333,12.235
37.884,11.169,51.404,32.071,21.964,23.470,23.043,22.600,19.810,18.135,31.523,34.200,38.795,30.389,12.250,13.387,12.981,17.142,10.913,11.536,25.448,13.157,12.441
40.500,12.177,60.058,27.943,24.821,24.947,19.464,22.814,25.000,17.083,30.091,34.275,32.227,31.403,14.523,13.742,12.846,16.818,9.260,14.155,29.312,15.922,11.779
37.779,10.726,53.288,30.729,21.857,22.656,24.536,23.371,23.203,21.656,30.045,40.750,36.841,32.833,11.045,13.839,12.788,15.689,11.923,15.429,27.167,13.765,11.743
37.500,13.661,59.135,32.957,24.714,24.232,22.650,25.457,23.835,17.750,29.591,35.987,35.455,32.361,14.386,13.702,12.798,19.520,11.067,18.333,27.750,16.539,11.007
38.605,13.863,62.298,37.043,26.321,24.377,22.164,26.257,21.608,18.260,34.477,36.975,32.432,32.653,10.091,16.444,13.538,15.966,11.567,16.952,30.458,16.608,10.846
40.372,12.355,56.346,38.100,27.402,25.563,22.364,24.971,24.506,18.812,31.091,40.525,37.864,28.639,14.432,14.185,14.365,17.649,10.212,14.810,25.385,16.431,10.309
38.267,12.960,54.173,33.257,28.830,23.709,21.064,23.014,24.101,17.740,27.614,36.975,37.068,29.792,11.614,12.645,13.971,17.642,14.000,13.524,26.469,15.441,10.235
41.767,15.992,59.308,34.514,26.393,25.881,21.293,22.786,22.848,18.094,31.295,31.737,35.455,31.597,15.977,12.218,12.779,19.061,10.808,17.262,28.677,18.647,12.279
39.023,14.339,55.721,31.929,28.268,25.523,19.757,22.771,21.937,19.521,28.432,38.650,38.091,34.083,14.750,14.750,11.798,15.959,9.702,14.226,25.167,13.490,11.529
39.988,13.782,53.971,36.500,26.134,26.821,22.914,25.914,23.646,19.188,29.091,39.662,32.886,34.319,14.818,12.685,12.471,18.574,10.192,13.607,27.562,16.461,12.390
36.988,12.589,55.135,31.286,24.321,26.377,22.050,25.029,23.734,18.229,26.727,33.175,36.045,32.389,15.455,14.242,12.942,18.527,11.096,15.202,26.156,15.363,11.890
41.023,13.282,51.625,29.543,24.464,26.272,20.893,24.657,26.228,19.719,28.091,37.500,39.250,32.000,13.068,14.089,12.413,19.662,9.663,15.060,28.188,16.951,11.757
39.035,13.089,50.048,31.986,26.991,23.338,21.286,24.557,26.975,22.250,28.818,37.850,40.136,28.917,13.045,11.685,10.788,16.527,12.702,15.167,25.500,18.000,11.206
37.744,14.653,49.673,32.657,25.214,22.901,20.550,24.986,26.899,22.312,31.409,36.237,38.114,31.528,14.227,14.460,13.808,16.101,11.779,13.655,26.490,16.676,12.853
39.453,13.065,43.856,28.800,24.134,23.053,21.600,22.757,23.646,24.938,27.295,35.275,33.886,29.889,9.182,12.831,12.587,12.966,12.183,15.714,25.000,15.373,11.250
39.907,13.226,47.462,33.757,25.295,25.020,19.450,25.471,29.899,24.708,28.455,35.862,42.500,33.403,12.455,16.105,14.817,16.324,12.019,14.595,26.083,18.039,11.118
39.547,14.056,43.740,32.357,23.759,25.536,21.121,22.800,30.443,25.198,28.977,33.225,33.341,31.139,13.295,14.589,13.202,16.615,12.538,14.726,28.583,14.961,10.581
39.535,14.371,48.308,35.029,25.464,25.397,23.621,18.786,35.506,25.708,28.091,35.750,35.705,32.111,13.227,13.565,12.933,14.622,14.317,13.762,25.115,17.147,12.375
33.930,11.944,41.144,31.400,24.955,21.325,17.843,25.843,36.519,26.500,28.727,37.237,36.250,28.694,10.795,14.177,12.337,12.682,13.587,14.274,26.323,18.873,11.566
38.919,14.935,43.548,34.457,24.830,22.364,18.514,22.057,35.519,27.646,30.455,32.800,31.205,30.167,12.455,13.210,14.462,11.959,13.837,15.714,25.792,15.108,12.081
38.802,9.863,41.865,31.957,23.125,20.623,19.114,28.543,37.367,26.698,25.909,36.188,38.886,33.097,9.182,12.960,13.990,12.223,12.067,14.464,25.896,13.951,10.632
